delta_pdg,delta_px,delta_py,delta_pz,delta_E,delta_p,Enu,mu_E,wgt
2224,0.28479453598703486,0.018442900259610956,1.5918053097979252,2.0330066927088373,1.6171865113829405,1.4520654678344727,0.33667057242899345,1.0
2224,-0.08496829625996824,-0.1940691615268813,0.7582542419142805,1.4620724832258039,0.7872940659029944,0.6929209232330322,0.1935915049751544,1.0
2224,0.028968934190300246,0.14067178911740977,0.513550344108965,1.3424551044023973,0.5332557616529345,0.8358680009841919,0.42393979278107363,1.0
2224,0.055271322643890855,0.21094910270490905,0.5129691479186261,1.3522262346793796,0.5573973356190113,0.7472853660583496,0.3303200557674642,1.0
2224,-0.19659983171917364,0.1688481601134662,0.5577968625367576,1.376997652453177,0.6150597815347388,1.1295616626739502,0.7934188886203251,1.0
2224,-0.1410688531246257,-0.09164979592116797,0.29620382448552174,1.2782256498968163,0.34064176498799836,1.0453643798828125,0.6997832739981341,1.0
2224,-0.18322536119516364,-0.2929370468409664,0.7075339156289241,1.4621258113316384,0.7873930963389266,1.3244527578353882,0.6908369061357634,1.0
2214,-0.08164870915778578,0.23652728808622434,0.9036591461871019,1.5482362617521133,0.9376627977072346,1.3791460990905762,0.39802820228945174,1.0
2224,-0.24923261202999591,-0.40075715619797836,1.0780738593057766,1.7037577407782,1.1768459709161758,1.5038604736328125,0.696881667912622,1.0
2214,0.1260101067106485,0.012320520451611,0.5857925070964328,1.3700391248383208,0.599318949798646,0.5510454773902893,0.12427918867112545,1.0
2224,0.10549916110028215,-0.2653361855571924,0.568211487827414,1.3864420865142357,0.6359226833962975,0.7145323157310486,0.29669919155276353,1.0
2224,0.01410763563709496,-0.09803428952406934,0.9593376546470571,1.5645965879195425,0.9644368734808278,0.8301389217376709,0.1675668425490412,1.0
2214,-0.09000412027599912,0.14164683403084907,0.4978103816728691,1.3393295872782425,0.5253377421801207,0.6885772943496704,0.26145213699940734,1.0
2224,-0.1976979889488231,0.09209271310454117,0.6944107120432028,1.4309422768377877,0.7278542434043456,2.1555333137512207,1.6622039395863935,1.0
2224,-0.0854170384801467,0.03878198182826807,0.5950230423140481,1.3713776042585473,0.6023724209008182,0.6649489998817444,0.21052266000127245,1.0
2224,0.14803406017501824,-0.0785834568556395,0.7327665475920526,1.4432117848511559,0.7516889356198208,1.2261598110198975,0.48885249077398935,1.0
2224,-0.18161951312627078,0.1474318601683931,0.8683475006765634,1.5253108479494173,0.8993048331195438,0.8353350758552551,0.23143983779881908,1.0
2224,0.22208634610930877,0.0044226919257130785,0.25777270810186637,1.27812858287976,0.3402773491936004,1.9295322895050049,1.58986375791817,1.0
2224,-0.3614004713302907,0.22614339004338763,0.8445310970221057,1.5533215724296863,0.9460358911666267,1.656467318534851,0.9148451292547595,1.0
2224,0.022760832483374065,0.051088821707370134,0.22286235996397852,1.2532436932566218,0.22977326800021278,1.2749942541122437,1.0579994509877513,1.0
