Enu,wgt,mu_px,mu_py,mu_pz,mu_E,mu_p,pi_px,pi_py,pi_pz,pi_E,pi_p,cos_open,open_angle_deg
1.333541989326477,1.0,-0.1949772148656725,-0.22163638475419217,0.7435865043910335,0.8069843409113707,0.8000373059277669,0.27766591971409954,-0.04292629698649939,0.2053572109669416,0.37495652940010377,0.34801237627384873,0.3881733811157402,67.15911050875476
0.8368988633155823,1.0,-0.20051699350118718,-0.13311339911732117,0.3216290762046312,0.4153739760355322,0.401710722246204,-0.10417981448842586,-0.08057790571791407,0.22128635707031502,0.29290556389761335,0.25751482377171775,0.9936342229650699,6.4683572224325765
1.57437264919281,1.0,0.09301152893416692,-0.24817912325686414,1.2122587856214593,1.245383242480656,1.2408929788872336,0.020339505408409515,0.23066490008927118,-0.04733844117090366,0.27448261242917243,0.23634914771571164,-0.38440844424949533,112.6070206707595
1.0105891227722168,1.0,-0.1531862181749053,-0.23104040247671306,0.44086299979952775,0.5313848936576666,0.5207742981441861,-0.022854413380974513,0.27554148998245465,0.15349820027005165,0.3456688000078753,0.31623904629075217,0.045609808855902205,87.38584356152381
1.115889549255371,1.0,-0.392118477061255,-0.15065471652430934,0.3562763796204005,0.5608481416027673,0.550805412409208,0.17622828438495552,-0.07952839715881094,0.3198585706014919,0.3989617328255229,0.37375216301600706,0.27608915574599185,73.97306875454616
0.967003583908081,1.0,-0.31434636369212626,0.09762385587564193,0.07920292845850806,0.35465644372955385,0.33855155808073634,0.02595112408373272,0.1678061124746095,0.19659371540384454,0.29489188876830513,0.25977190217831186,0.2705636063273974,74.3021925450511
1.1971746683120728,1.0,0.37970181167134864,0.25946748359886135,0.36658628871393106,0.5975335835789344,0.5881176310098885,-0.11491865141366078,-0.10830678828734613,-0.057618809785994596,0.21848654185786623,0.16809694843455406,-0.9392923709623331,159.93305691965068
0.7234047055244446,1.0,-0.2223716984835725,0.14992058252727308,0.05774846955803417,0.29398005831702423,0.2743359967049184,0.22799965793164562,-0.08832473725776024,0.09003337924617359,0.2955856855584944,0.26055923051599056,-0.8218024552602847,145.26563559581825
1.3304349184036255,1.0,0.26450380825971664,0.016625279630340523,0.7295005181233911,0.7833094573978895,0.7761505462530939,-0.08325084253512352,0.2371911200125213,0.2416872812491287,0.37560997991693146,0.3487163203998311,0.5846313724154029,54.22304756875836
1.1174780130386353,1.0,-0.15343823087946903,0.31982765170051436,0.36927824638561735,0.5228417316371403,0.5120541384866677,0.08445491537412717,-0.06260458434845041,-0.02244768855300666,0.17616937967100302,0.10749821130449572,-0.7497648298633918,138.5700108342311
